Nitrogen,Phosphorus,Potassium,Temperature,Humidity,pH_Value,Rainfall,Crop
16,73,19,1841645629,3480541039,4684079249,1632747473,PigeonPeas
23,75,25,3107508973,4719847683,7077170002,9131256412,PigeonPeas
32,70,20,2089342749,4624856523,6208843215,1955697875,PigeonPeas
28,59,22,3090607799,5279913039,705181629,1709919828,PigeonPeas
5,62,23,279348279,6645457122,4722222454,1453728801,PigeonPeas
36,67,25,3595176642,3652780776,6418062652,1360456753,PigeonPeas
1,66,23,1954317155,5692831399,4803564468,1731686574,PigeonPeas
24,73,20,1963736208,3231528909,4608695247,1764134092,PigeonPeas
17,67,18,312192752,5646868874,5611510977,1292028653,PigeonPeas
5,55,18,3350876355,4570976142,7322097972,1266738117,PigeonPeas
5,56,24,2480710166,4501110015,5023115055,1884928637,PigeonPeas
37,77,17,3620970524,3194550613,5617122801,1910658531,PigeonPeas
13,73,20,3050420876,3548885969,5391560418,1625927723,PigeonPeas
6,63,23,2601630259,4994704718,5906596905,1603337447,PigeonPeas
16,77,22,3148469278,356395615,6574209678,100546816,PigeonPeas
25,64,20,3315122581,3245974539,4807776749,1050380275,PigeonPeas
34,75,24,2350222822,5129019509,4760038039,1923023991,PigeonPeas
20,77,23,3487248659,3883786012,5180271502,1482502786,PigeonPeas
35,80,25,2809269012,4493322042,4895927306,1971144011,PigeonPeas
14,75,24,2454757829,573414485,6436160044,1183606557,PigeonPeas
36,80,21,3364769646,4841490082,7066087261,1004673278,PigeonPeas
7,77,18,205591255,6054880693,6655918078,1910895109,PigeonPeas
29,78,25,1995991719,5933157782,5982854523,195787103,PigeonPeas
30,60,21,2887667593,624901206,5457871273,1822688175,PigeonPeas
20,74,16,3604353699,4361444121,4759490199,1598938645,PigeonPeas
19,57,23,236734328,472879691,7342409555,1411250722,PigeonPeas
3,60,19,2574679443,407192594,4820788186,1007791633,PigeonPeas
5,77,19,3108564994,6668832981,6242052013,1759303271,PigeonPeas
5,68,20,1872987676,6133186249,5001038726,1398710041,PigeonPeas
37,73,21,2950304807,6346513414,5560224583,1895208915,PigeonPeas
9,59,24,2043517772,3937252634,4747352458,1372279662,PigeonPeas
20,72,15,3600415838,5601334416,7313517308,1348596466,PigeonPeas
31,56,23,3146846241,3539454002,5661826398,1745723999,PigeonPeas
0,70,21,3630049702,5603021253,4672437054,1016073988,PigeonPeas
21,74,15,2949096726,6710604388,6471862118,1532504506,PigeonPeas
13,67,18,305753044,3475591197,5384762927,1775764304,PigeonPeas
27,74,20,2469487673,5996669215,5859813416,9195792434,PigeonPeas
29,72,24,2317409556,3667847052,6962386495,1625931264,PigeonPeas
5,68,20,1904380471,3310695144,612166671,1553705624,PigeonPeas
39,57,19,2932379604,4593248374,6421748487,1654113371,PigeonPeas
22,62,16,346455408,5432342534,4828936119,1809009998,PigeonPeas
18,55,23,219989826,5631006755,698571967,1368274312,PigeonPeas
39,77,21,2299774444,6024218572,4603563116,159689339,PigeonPeas
13,75,20,3055992394,3529006485,6979540061,1788998611,PigeonPeas
27,71,24,3146417866,4817631461,7064973419,165405354,PigeonPeas
26,64,22,2595058595,4058227261,516516459,1091821183,PigeonPeas
23,55,16,2101142393,6969141302,5111488821,1852039114,PigeonPeas
4,69,19,1925100056,4770351758,5374358869,149063196,PigeonPeas
20,67,19,1924462755,5054495302,5671419084,1806465282,PigeonPeas
7,74,17,2247253208,6256532471,5667419697,9674706956,PigeonPeas
17,64,18,3675087487,5825799145,607938452,1246028153,PigeonPeas
35,71,17,2989286629,6635375127,6931924963,1981403003,PigeonPeas
11,72,22,2937735586,4482294584,6842744374,17240168,PigeonPeas
20,60,22,2965052947,4289833235,6876572503,1869226052,PigeonPeas
10,71,18,1954284889,6634777265,6151029296,1731106982,PigeonPeas
33,61,24,2004611791,4893905624,4567446499,1224564203,PigeonPeas
3,49,18,2791095209,6470930606,3692863601,3267891866,MothBeans
22,59,23,2732220619,5127868781,4371745575,365037914,MothBeans
36,58,25,2866024187,593189118,8399135958,3692629678,MothBeans
4,43,18,2902955344,6109387478,8840656256,7298016599,MothBeans
29,54,16,2778031515,5465030015,8153022903,3205025323,MothBeans
32,43,22,3199928579,541077461,5270749441,716266696,MothBeans
14,55,15,2733580911,5527755933,8050304395,7344775287,MothBeans
5,35,20,2892952635,5357014709,9679240873,6635634104,MothBeans
25,57,24,2765472156,5859986279,6974978386,3694255012,MothBeans
11,53,24,2852396666,5577264351,739389918,6132935611,MothBeans
40,49,17,3102215872,4589239456,668727523,5356783314,MothBeans
38,56,25,2574095321,4538497051,788118645,6743488235,MothBeans
27,43,23,3170447482,5685420099,5875333778,4494317432,MothBeans
24,38,22,2447876451,5851663927,8202706015,3496933295,MothBeans
23,45,21,3146511256,5179939437,8985348193,7444330654,MothBeans
29,57,20,2560973447,507330069,587707519,5339249517,MothBeans
31,35,23,3030260453,4718283631,7707595055,6804039813,MothBeans
0,55,25,2817489437,436672299,4524171562,4578172762,MothBeans
7,45,22,2550634557,448302551,9926212291,7432635105,MothBeans
17,58,25,3112896766,4358788762,6455592696,3276742894,MothBeans
11,44,17,2634043268,5559160391,8016210782,351051197,MothBeans
22,49,22,2823494706,615620517,371105919,7266666443,MothBeans
9,51,19,2704453473,4932609633,549091063,4825207759,MothBeans
28,48,15,2516125354,5525435777,9254089438,4089732789,MothBeans
26,50,19,273179125,5166921088,6005242945,3255919573,MothBeans
36,56,20,254123765,4966474269,7437078236,3187416982,MothBeans
8,60,18,3121629982,4601868196,3808429173,531205277,MothBeans
24,37,21,30573999,5822686794,5818219385,6274803826,MothBeans
22,43,24,2542517036,532208266,452363558,4619374559,MothBeans
36,43,24,2709400578,4365305437,3510404312,4153749535,MothBeans
22,44,24,2430935081,5632938343,6030447288,5899536268,MothBeans
17,43,22,3006142622,4590067655,5498340808,410550915,MothBeans
8,45,15,2809568993,609835384,461136408,3384110759,MothBeans
7,56,23,2633908791,4000933429,5545219232,5550429227,MothBeans
36,57,16,2861409059,5714218792,8292875734,5702891698,MothBeans
11,45,19,2870012137,44359648,3828031463,4411622138,MothBeans
6,36,22,2421610338,5979236306,8869532817,4224783476,MothBeans
17,57,20,2850677929,4520094476,3793575185,661761456,MothBeans
4,47,20,2597948991,6495585424,4193189124,7219245835,MothBeans
9,49,16,3088482722,4136561835,7661537348,55053805,MothBeans
25,51,24,255042419,6166852372,9392694614,6507981523,MothBeans
36,44,21,2512528913,5133189406,4516154055,3848678973,MothBeans
21,38,20,2710508014,6356791363,5794289715,6220279647,MothBeans
37,57,20,311006247,4482069159,7354286985,7079934452,MothBeans
32,48,18,2645707778,5640226277,5993513566,6416167699,MothBeans
29,44,20,3004132304,6356222995,8620107545,3183192392,MothBeans
25,51,18,2777799528,5482130787,945949344,5028438729,MothBeans
10,44,24,3099256944,4302151392,80344125,5827600682,MothBeans
23,35,18,264908332,4736534833,5414492777,3699362831,MothBeans
9,60,23,3196987867,5717377029,6276004336,6425520357,MothBeans
3,58,21,2536140526,4682652785,9160691747,5560523179,MothBeans
22,42,22,2554249137,5696640758,7887658711,4846797044,MothBeans
12,39,21,2899319096,6285948245,8183844843,704713043,MothBeans
39,36,22,2934317422,6050320928,9072011412,3403335472,MothBeans
32,41,16,2863618921,6139451307,7702287236,6854877876,MothBeans
30,41,15,2483206631,4417085032,588509677,520810886,MothBeans
19,36,22,2544689075,5855363573,616496284,5704826619,MothBeans
4,46,15,3101274943,6240392519,3504752314,6377192383,MothBeans
21,39,20,2706179658,523003173,7388007483,6074583498,MothBeans
35,57,25,270956288,4226206161,8340398059,711271039,MothBeans
22,55,24,2856800579,5730636014,866077954,6453027638,MothBeans
35,51,17,2879929247,4984213387,3558822825,4085534718,MothBeans
17,56,17,2794293692,4541393636,59565851,6966289997,MothBeans
28,57,17,3047757686,6158245338,9416003106,6186633917,MothBeans
22,36,16,3058139475,5077148138,818422855,6458559639,MothBeans
11,41,19,2685911286,4181420849,5131779302,4413827124,MothBeans
38,38,18,2631051759,6118749126,6294130313,3573403813,MothBeans
23,37,24,2877833449,442252605,7991902443,3395825723,MothBeans
25,35,20,2890245417,4335365671,8923095695,7190018566,MothBeans
40,45,20,2937687468,5769622912,6878498176,3834303462,MothBeans
23,58,19,2417093241,5825204566,5243634849,5918953429,MothBeans
2,56,23,2665333029,5979023382,7550090941,3691852635,MothBeans
3,56,17,2819912143,5350567601,8709291688,5213580529,MothBeans
26,51,25,2876488954,5262741529,7792508068,5521606732,MothBeans
39,42,20,293499706,6125353851,8055908858,4082840673,MothBeans
27,59,20,2800937423,5260950014,4397698806,3601203025,MothBeans
24,45,19,2685851927,488246387,5952384957,347426459,MothBeans
7,40,17,312123945,4092604945,8532078733,5378769958,MothBeans
15,45,23,2420422636,6143378674,7224193642,460203959,MothBeans
26,52,23,2998835437,4960384796,4931890506,5292929636,MothBeans
20,45,16,2993964907,5461813464,4626212446,4543669946,MothBeans
34,54,24,312119298,4155934359,5026003659,6880141783,MothBeans
19,51,25,2680474415,4823991436,35253661,4387801983,MothBeans
29,41,21,3149398069,6284916863,886979671,6456807592,MothBeans
20,50,22,3099694676,4642693735,9406887533,3831597852,MothBeans
11,40,23,2961253065,6304749127,580428611,501978269,MothBeans
15,54,15,2997604322,5703184356,835495812,4486052932,MothBeans
35,55,22,3088883074,5262696801,8634929739,5551932414,MothBeans
9,59,25,3039321309,6016299493,7699200949,3537493212,MothBeans
40,45,18,3043683729,5520522037,5261285926,3092014047,MothBeans
35,38,19,2532688786,6318180319,9112771682,3271129281,MothBeans
14,58,17,3053684308,5996664731,4605700542,3348919022,MothBeans
40,55,18,3038257873,405926071,7115994051,4795406479,MothBeans
18,36,23,2401825377,5376623369,7214078621,3503404425,MothBeans
35,52,15,2869841277,6114754363,993509073,6567591794,MothBeans
4,59,22,2933743412,4900323081,8914074888,4244054315,MothBeans
22,51,16,2796583691,6134900107,8639586199,7010472076,MothBeans
33,47,17,2486803974,4827531965,8621514073,639187654,MothBeans
2,51,17,2587682261,4596341933,5838508699,3853254678,MothBeans
16,51,21,3101963639,499767522,3532008668,3281296548,MothBeans
19,55,20,2743329405,8780507732,718530147,5473367631,MungBean
8,54,20,283340432,8077275974,7034214276,387976407,MungBean
36,55,20,2701470397,8434262707,6635968698,55296354,MungBean
10,56,16,2817432665,8104554836,6828187499,3635720652,MungBean
22,56,17,2987888063,8732761241,689077995,4475215854,MungBean
9,57,24,2989232778,8971503316,7165121109,4299498978,MungBean
34,59,23,2856212158,8324855855,6935804256,5648265193,MungBean
31,51,25,2753592929,855701901,7196774236,5301899249,MungBean
0,49,18,2968361658,8793598094,6990095452,4182490236,MungBean
21,39,20,2814448546,821193047,7064782138,4675690086,MungBean
28,35,22,2953037621,8673346018,7156563094,5987232071,MungBean
17,52,17,2788352946,8645147631,6364967184,4464407105,MungBean
24,42,23,2822471276,8235916228,6428054409,4401206619,MungBean
28,46,16,29008124,8496089355,6664187809,4591011391,MungBean
21,38,21,2975538903,8645193297,6637677489,3754602719,MungBean
34,60,25,2978416743,8516906976,679385576,4077872823,MungBean
19,53,22,278640132,804513142,6852884643,4283053902,MungBean
31,58,15,2711026483,8496771717,7121571293,5152617423,MungBean
19,35,24,2711030369,8364274107,6883308033,4911964582,MungBean
24,53,17,2895451232,8907866095,6421271178,5765901369,MungBean
13,47,20,2921780035,8793724219,654450214,431386631,MungBean
31,53,16,287420098,8581675947,6452006451,4854598575,MungBean
28,45,23,2965021184,8029868321,6489259136,5676278363,MungBean
31,37,21,2723924995,86404241,6713410626,3731236904,MungBean
33,60,15,2895172351,8167085323,6510840928,5651103293,MungBean
34,45,21,2818837136,8260629652,6287380117,3701110438,MungBean
13,57,25,2830041493,8620681554,686308576,5047333854,MungBean
33,57,17,2789636126,8871782287,678415271,5779863368,MungBean
32,57,22,286899851,8750436797,6769415888,4456598352,MungBean
23,59,25,278262623,8873100226,6320768488,5668833819,MungBean
35,41,18,2870562673,8159200689,6705008504,5987065439,MungBean
6,48,24,286362812,8461431076,6790736339,4848319335,MungBean
29,36,25,2828511547,884393979,7130278657,4856690235,MungBean
4,36,22,2760887393,8613316408,7012740397,4380041104,MungBean
10,59,22,2860901145,8699495766,7155685016,3694616965,MungBean
14,48,21,2924598976,8480084105,6991242362,5343228915,MungBean
8,50,21,2862911222,891148059,6218923893,5049913241,MungBean
20,40,15,2957329479,8807505524,7199495368,4504467075,MungBean
36,43,22,2782684262,8716679147,6389882166,5837249772,MungBean
14,57,15,298757015,8314796296,6623438282,4012044158,MungBean
11,60,23,2733684386,8850229102,7033012777,5109802625,MungBean
10,59,15,2983040388,8930428305,632400451,5886687093,MungBean
7,60,25,282753171,8276020821,6397636709,5604995423,MungBean
2,47,15,2986860065,8599127934,6401455706,5841394143,MungBean
20,45,22,295888162,899939693,6904587016,5496121262,MungBean
2,39,15,2807219563,829116472,6478557136,4961865305,MungBean
27,40,24,2784026517,8999615558,7063022095,5284626009,MungBean
35,48,15,2710818093,874512669,6981758362,5503723979,MungBean
4,59,25,2768515114,8194268594,6227134139,5462243308,MungBean
1,48,24,2934594634,8560472562,6232836962,5903629954,MungBean
36,43,21,2836319404,848593608,7140437859,5293031105,MungBean
11,46,24,2765280218,8980650642,6459252023,5652558045,MungBean
34,47,19,2731372793,8544815232,6568795404,5315223123,MungBean
21,44,18,2706909959,8689934108,712851089,5046746116,MungBean
17,58,20,2806642822,8591625451,642937879,3923831035,MungBean
25,40,21,2773329078,8113903037,6248900919,4417580911,MungBean
2,38,18,2753632932,8992908171,6619891498,4548591922,MungBean
9,48,20,2966461594,8428187572,6377568542,5609542002,MungBean
37,49,25,299145443,8585384444,6415459592,4139081525,MungBean
36,38,15,2836363858,8759810657,6320662012,5799524359,MungBean
40,58,15,2946416042,8760890009,6978400282,4315411472,MungBean
30,44,16,2973013036,8289166381,6442335593,5091511275,MungBean
1,59,23,2746852989,8717649,7184398832,4378420984,MungBean
9,48,22,2777076285,8709979549,6402926221,4950812624,MungBean
14,41,17,2912939524,8848312598,7085982325,3645012824,MungBean
35,52,19,2710606808,8989593328,6698574085,3745680611,MungBean
31,48,17,2888078945,8694206817,6594739424,5379732545,MungBean
4,41,20,2814720892,838001509,6647965508,3744800463,MungBean
30,37,25,2989129144,8014487166,7120032489,547960127,MungBean
9,35,20,2741503453,8098004661,691380932,4053173216,MungBean
20,41,20,2927308605,894875022,7073048264,509246554,MungBean
37,50,23,2965296893,8848587386,65304707,5601913159,MungBean
34,35,21,2844524991,8267639542,6684381357,5818713162,MungBean
14,37,15,2796235681,8397586797,6581351374,489366954,MungBean
23,39,22,2925649321,8197952224,686483915,4202483277,MungBean
5,45,21,2836291385,8800989267,6487124217,4305130077,MungBean
22,37,20,2762749466,8649366929,6605733068,3926137642,MungBean
40,51,17,2866086349,8612194568,6860602782,5001534317,MungBean
27,56,20,292114218,8711497805,641874299,5153848218,MungBean
31,40,22,2940889385,8616063492,6365513634,5335486977,MungBean
38,36,21,2802952623,848845732,6556372966,3612042927,MungBean
6,37,17,2808657178,8035005927,6760694228,3814476781,MungBean
6,47,18,2916174608,8028038146,6715276663,4016545979,MungBean
24,44,17,298596912,8003499648,6666380512,5066487502,MungBean
25,59,19,2906631494,836869203,6626629798,4395183726,MungBean
32,56,21,2738538997,8866663953,6702772465,5829933073,MungBean
8,45,18,2793034941,8542058715,7011030515,4325095608,MungBean
19,39,17,292808618,818009244,6890156495,4447427436,MungBean
39,37,15,289973145,8378911515,6821747052,5984499208,MungBean
33,37,19,2792678579,865543196,7183189922,434826194,MungBean
26,54,17,285474135,889570454,627258822,494897245,MungBean
21,51,15,2936488409,891886954,6679127482,4830159325,MungBean
22,54,20,2856149805,8363802195,6689825155,41013132,MungBean
29,45,16,2843683487,8791332682,6583381939,4312063289,MungBean
4,40,21,2879728147,8045744422,6725551062,4430070517,MungBean
10,37,22,287275267,8912760359,7069747814,5852974279,MungBean
4,44,19,2795639663,8352706038,6921993878,4325726752,MungBean
20,45,17,2817458662,8369659318,6770955317,372464655,MungBean
23,45,23,2877653519,8669133979,6983130466,5612443206,MungBean
25,48,21,28438097,8348991368,6267684328,5255469976,MungBean
56,79,15,2948439992,6319915325,7454532137,7189090748,Blackgram
25,62,21,2673433965,6813999721,7040056094,6715096376,Blackgram
42,61,22,2627274407,6228814857,7418650668,7023207557,Blackgram
42,73,25,3403679184,6721113844,6501869314,7323573601,Blackgram
44,58,18,2803644051,6506601664,6814410928,7249507741,Blackgram
50,55,16,2881460716,6533538112,7581442888,6226242533,Blackgram
35,72,21,3403619494,6428791388,7741418772,6685510868,Blackgram
30,64,20,338642935,6157072498,6573531614,6802199825,Blackgram
27,64,21,3284213012,6868401492,7543804223,7367166182,Blackgram
50,74,17,2710053268,6336085585,65408208,7384949872,Blackgram
39,73,24,2565842532,6118235808,722405917,6928607828,Blackgram
57,67,25,3234744009,6661452812,7551364319,6455882254,Blackgram
52,63,19,2958949031,6832176769,6928898659,6753021213,Blackgram
55,66,22,3091219459,6879427388,7747775263,6663830637,Blackgram
51,56,18,2812787838,642097765,6706505915,7086340755,Blackgram
36,66,15,3008545364,6934811988,6668238556,671367443,Blackgram
59,55,19,3174379487,6251007687,7332375138,6897097538,Blackgram
50,58,23,2781326852,6250460464,7596802025,6975555541,Blackgram
30,65,25,3288733849,6459457409,770650895,7150569456,Blackgram
20,62,18,2936358721,6498742947,7366542647,6191208707,Blackgram
58,71,15,2782592799,675861883,6919243702,7401229707,Blackgram
25,71,24,2849538735,6044848407,7187721818,7491559514,Blackgram
52,71,16,2774274761,6853997144,7075886472,7178615328,Blackgram
40,63,18,3041588462,6766323804,674441168,6302473185,Blackgram
20,60,25,273254209,6909047809,6726469088,6119250859,Blackgram
48,61,21,3028496619,6169295127,6628264883,6562859526,Blackgram
49,68,22,2856840626,6153278622,7127064207,6349726331,Blackgram
48,62,15,2536586097,666379724,7538631462,6581655892,Blackgram
32,66,17,349466155,6526774011,7162357641,701415139,Blackgram
21,63,22,2509737391,6772837887,6859409487,7461649888,Blackgram
20,72,19,3247648301,6434848735,7397190844,65820457,Blackgram
25,65,21,3386351172,6859232289,6880245789,6924464096,Blackgram
41,78,21,2519857725,6037332688,6581313137,7088787207,Blackgram
53,67,17,3177681682,6901852894,7296972161,6146892873,Blackgram
39,60,21,3489814946,6359948557,697297656,6472797143,Blackgram
25,76,17,3174105409,6863525428,7241148507,623061735,Blackgram
21,78,19,2716159076,6676017239,692009048,6985112265,Blackgram
57,60,17,2623773129,6788521396,7504608385,7358663968,Blackgram
56,75,15,3020157245,6006534859,7152272256,6637171179,Blackgram
49,72,15,3155846339,6783563765,7137004749,7486960831,Blackgram
24,80,19,2967892453,690854554,6808041722,6566436565,Blackgram
49,76,18,2705365239,677017527,7393631868,604693835,Blackgram
28,68,19,3463880966,6138597868,769950698,7243169115,Blackgram
55,78,21,3339438752,6293692886,6602888249,6357445989,Blackgram
50,64,25,2884079155,6337230676,6734447425,7025496749,Blackgram
34,80,19,3149338309,630563645,6521217963,7148327008,Blackgram
20,68,23,2554960633,6395425534,7707332484,631830529,Blackgram
55,67,16,3437329112,6969366426,6596719015,7027184748,Blackgram
23,70,15,346008247,6311296779,7403623355,6041790253,Blackgram
53,74,15,2943463808,6494329356,7517097,7217818157,Blackgram
26,67,16,2910713092,6790577375,717620823,6783345933,Blackgram
33,80,22,2857006111,6571765781,6593961761,700866434,Blackgram
37,79,19,2754384835,693478631,7143942758,6940878198,Blackgram
33,75,21,3304687968,6893875631,6690655045,6230278274,Blackgram
22,55,20,3395309131,6996100028,7423530351,6116350463,Blackgram
20,68,17,3011873003,6011680815,6578714843,7172980375,Blackgram
43,68,20,2957812712,6617587668,7497469256,6943895491,Blackgram
44,76,22,2726458947,6801232937,7775306272,6891754359,Blackgram
34,60,16,3135730791,6424992106,7322555223,6385668948,Blackgram
21,72,17,3152104732,6655723677,7580527339,6171111448,Blackgram
25,68,19,2939982732,6425510719,7108450121,6747677295,Blackgram
41,62,15,2938400259,6414928485,7358974541,6524194361,Blackgram
28,65,23,2838686534,6188871127,7405176138,7424459122,Blackgram
35,64,15,2847442276,6353604453,6500144962,695274407,Blackgram
52,58,16,3064095781,6114508627,7167435834,7136947525,Blackgram
58,75,25,2525596239,6136669662,7261791753,6864685069,Blackgram
34,66,19,3297030511,6018122078,7586642101,7344678678,Blackgram
52,70,16,3366855394,6660416867,7534811833,6732520551,Blackgram
23,57,19,3283963757,6799803573,7251000789,7340452716,Blackgram
42,58,25,2745853567,6290020977,6513620918,6946020927,Blackgram
37,62,17,2568576704,6984354028,7121254928,7462068748,Blackgram
44,75,22,300328403,6414800537,7574561547,7121006868,Blackgram
21,80,20,2820667264,6827085245,7350869792,6432887142,Blackgram
56,76,16,2827265858,6118956161,7513151076,6329900785,Blackgram
29,76,15,285417236,642020154,7025607706,6968862306,Blackgram
43,61,20,2687187036,6161367264,6804253866,6351822045,Blackgram
55,60,15,3279766751,6877994074,7163043872,6411411069,Blackgram
44,63,15,2642333018,6451136845,7338929556,6346546487,Blackgram
29,67,21,2979181107,6338789228,6621323612,6302169909,Blackgram
47,63,16,2744003279,6710464369,6661870999,7250669768,Blackgram
40,68,17,341262979,6514877461,7733149554,7040795007,Blackgram
58,61,15,3094908189,6423364112,7402891666,6278730907,Blackgram
41,74,18,2875751783,6102701476,6599147298,7337686831,Blackgram
58,79,17,2724766491,6610123083,704174124,6231842057,Blackgram
27,62,24,2863005477,66770943,7353876754,622737345,Blackgram
27,60,17,2641768321,6364698302,7026795359,6442177127,Blackgram
52,65,20,3281705216,6615665137,6814301033,6883924882,Blackgram
44,55,25,296321052,6591359954,742160832,7116331975,Blackgram
21,62,24,3349077065,6273317204,6847382891,6545328463,Blackgram
60,59,22,3186847286,6674217464,7191522601,7422238583,Blackgram
33,77,21,3032992227,6562971858,701285529,7164631281,Blackgram
59,58,17,28546224,6631394098,7368318809,6283469851,Blackgram
29,63,17,3002629908,6788811637,726154329,6647264636,Blackgram
59,63,18,3165531175,6013263713,652669158,6669096751,Blackgram
29,70,15,3033499674,6354718862,6872594461,7416699119,Blackgram
58,73,16,3336984395,6567718163,6874142175,6489517488,Blackgram
55,77,22,314345059,6299303471,776061831,6477651469,Blackgram
42,79,23,2771678273,6329103387,6781841984,6856507978,Blackgram
44,77,21,3263918668,613009051,7326980454,6183876146,Blackgram
38,62,25,327477393,6777954584,7453975408,6337784443,Blackgram
32,76,15,2805153602,6349802189,7604110177,4335795377,Lentil
13,61,22,1944084326,6327771461,7728832424,4683130119,Lentil
38,60,20,2984823072,6063872613,7491217102,4680452595,Lentil
11,74,17,2136383757,6992375891,6633864582,466352865,Lentil
37,71,16,2628663931,6851966729,7324863481,4613833007,Lentil
29,71,18,2217499963,6213873825,6410441476,5346622584,Lentil
2,72,18,2657597546,6097876599,7836719564,5089110726,Lentil
6,59,21,2658972517,6614007674,6139215944,5090994463,Lentil
13,64,20,191345771,6257526895,6590571088,3646946971,Lentil
8,58,17,2875273118,6915640149,7286049978,3515426171,Lentil
6,77,20,2578746268,602816298,6058306161,4914337177,Lentil
2,75,22,2389271875,6178779413,6658605362,5255730112,Lentil
3,69,23,2867408774,6318832976,7299360767,4296018627,Lentil
27,80,24,2842062847,6177336343,7815210661,4902366803,Lentil
39,78,15,2135499456,6260136323,5925391795,4178219834,Lentil
40,79,17,2112695586,6318738532,6403683619,3871834464,Lentil
37,62,22,2402037872,6162313345,7397546271,4978102578,Lentil
31,60,24,2540474421,658567539,7722335992,5192057267,Lentil
22,67,22,2903017561,6449166566,7475926645,549393771,Lentil
3,78,18,2021368219,6865257685,6887130053,5089732989,Lentil
4,80,16,2919585548,6801965728,7441976825,4493261911,Lentil
13,61,24,1829783597,696897615,7629910253,4939111479,Lentil
12,66,20,2741434987,6341785982,7336117221,4443177543,Lentil
4,61,21,2484063998,6009116626,675020529,4877790371,Lentil
9,60,21,2994413861,6731323084,752178027,4037113729,Lentil
18,66,22,2587990287,6755109024,6347379185,4789645224,Lentil
32,56,18,200467711,6584395319,7135251532,4605333124,Lentil
6,72,15,2299451999,6670897237,7670178119,5449044154,Lentil
15,77,20,2513163619,6692642362,7399749291,4904015558,Lentil
0,65,24,2849584395,6244616219,7841496029,5314531023,Lentil
30,79,22,1828766124,6948515056,6254216611,4860449438,Lentil
3,63,16,2438041875,6118458224,6868881708,5313946695,Lentil
2,78,23,2131852148,6643934593,7320514721,4542616802,Lentil
10,78,18,1854141834,6270637578,6296976913,4407819743,Lentil
14,67,25,2528710601,6085993533,7241151936,4937369982,Lentil
39,65,23,2543459777,6912613376,7685959305,4102682925,Lentil
19,72,15,2883600962,6976112921,6890760124,4408562546,Lentil
18,57,21,2737659643,6393927841,6155915975,4947371773,Lentil
31,58,15,2831886863,6019461399,6167855382,4536521251,Lentil
28,58,25,274818649,6204814951,6861640036,3781123974,Lentil
5,65,19,1828072173,6810365387,6978361689,4880253285,Lentil
16,65,19,2761204997,6929786244,7043160241,4272374404,Lentil
34,65,19,2343974653,6322011726,594239222,4540277297,Lentil
14,69,19,2095628486,6368128841,7239455147,5239881209,Lentil
22,55,16,237937153,6803209183,6516317561,4973922097,Lentil
24,61,17,226371424,6544544859,6233269045,3830411077,Lentil
2,79,15,2153577883,6547227704,7505283615,3575107592,Lentil
26,63,17,2987854588,6573085206,6950300686,4495654782,Lentil
27,61,15,252653291,6710004577,6958054839,4833941188,Lentil
24,70,16,2517885316,6893307305,654803469,3503484812,Lentil
13,74,25,2412192608,6109533545,6461618577,4423629285,Lentil
6,64,23,2333565221,6740460704,7065264073,3618678721,Lentil
12,58,23,2174600081,6339503184,6765091462,5043306085,Lentil
32,79,22,2760195453,6346170674,591645379,5437814199,Lentil
6,68,18,24388717,6250453062,6711341147,4726052494,Lentil
10,79,20,2498287462,66895409,6379881442,3821370568,Lentil
38,77,22,28234829,693159965,6313284268,3536831423,Lentil
17,74,17,2603026959,6955863145,7393210848,3711395801,Lentil
26,68,24,2804849594,6407691942,7504930973,3715824966,Lentil
23,75,17,2487425505,6400213929,7198076286,4828137482,Lentil
32,78,22,2397081395,6235557553,7007037515,5340906048,Lentil
19,79,19,2006003985,6776252583,6677262562,4289509057,Lentil
22,60,18,1959221047,6128633405,674398035,417704893,Lentil
28,69,16,2977013109,6629327012,6547361618,3569674138,Lentil
1,67,21,2752135365,6053657684,6551577598,4806491307,Lentil
12,67,23,2562896213,6314909763,6585020303,4549683991,Lentil
36,67,20,2039078312,6047528931,6924042372,5331508572,Lentil
28,70,21,2539038396,604989659,7437373666,3918374505,Lentil
12,71,19,2491079638,6071367427,7142611056,4219740397,Lentil
22,68,16,2770496805,6320915034,774672376,3746160727,Lentil
26,66,22,1806486101,651034354,6300479414,5154922825,Lentil
16,65,16,1813027797,6245851612,6078724107,506128521,Lentil
14,59,22,2382723528,6789815262,676660668,4690725077,Lentil
33,59,19,2319305333,6274710773,7641024177,4955213308,Lentil
21,63,17,2508966129,6817543102,6559681838,4145486619,Lentil
0,69,21,2586928193,6188321072,7072923306,3668284038,Lentil
10,75,17,1843966037,6805394959,7732194788,3900992137,Lentil
30,61,18,2714911056,6702664337,6157782589,5250812701,Lentil
0,74,17,2333375853,6450515776,7240988401,4701510708,Lentil
35,74,22,267230014,6296841833,6898905799,4287274897,Lentil
7,63,24,1955750776,6445268309,6818681086,5304669416,Lentil
9,56,17,2613708256,667729209,6261937875,4648280681,Lentil
14,74,15,2799990346,6557653373,6493036868,4994043064,Lentil
14,76,20,2905941162,6210652364,7042474679,365011366,Lentil
36,65,16,2571269843,641123333,7692013657,5017067771,Lentil
28,67,21,2179792649,6373086065,6250994223,4662370222,Lentil
28,79,16,2470626432,6026854183,6052184881,5312442925,Lentil
40,61,22,2094981756,658108757,7002216044,4423913012,Lentil
10,70,19,2484918386,6898088448,7272427638,4161080544,Lentil
